234	11998931	12
235	12078242	7
236	12079711	5
237	12142661	19
238	12266880	6
239	12323790	32
240	12347981	9
241	12376772	4
242	12435470	6
243	12641531	17
244	12657181	3
245	12657832	11
246	12663962	14
247	12670680	6
248	12678101	11
249	12678471	8
250	12687571	6
251	12694970	18
252	12710510	4
253	12717000	12
254	12717222	5
255	12734810	14
256	12741780	5
257	12744802	5
258	12745751	8
259	12745952	8
260	12748872	8
261	12750702	14
262	12758801	5
263	12763361	6
264	12765881	5
265	12773802	3
266	12777801	7
267	12778862	24
268	12782661	4
269	12784000	4
270	12784661	32
271	12785160	8
272	12785542	9
273	12790892	14
274	12791270	6
275	12796410	8
276	12796572	13
277	12797092	5
278	12798680	5
279	12804900	15
280	12809042	6
281	12810521	12
282	12810600	7
283	12813602	5
284	12815702	9
285	12819310	15
286	12821290	11
287	12824202	3
288	12824531	7
289	12828570	11
290	12828801	9
291	12828990	12
292	12829840	7
293	12831750	5
294	12837271	27
295	12837472	23
296	12852260	4
297	12855361	19
298	12858651	3
299	12859642	30
300	12859902	11
301	12868591	14
302	12870300	15
303	12875332	13
304	12877972	13
305	12880080	21
306	12881450	4
307	12882831	20
308	12886860	5
309	12886960	9
310	12888592	7
311	12893390	6
312	12894481	6
313	12896002	8
314	12896602	8
315	12898631	7
316	12910682	10
317	12913990	7
318	12915132	10
319	12916462	13
320	12916721	10
321	12919101	10
322	12922620	4
323	12923230	9
324	12924472	24
325	12931970	3
326	12933410	12
327	12935870	4
328	12937241	4
329	12937642	14
330	12944881	5
331	12946530	17
332	12948400	7
333	12951072	21
334	12959360	12
335	12963371	5
336	12971301	7
337	12971932	5
338	12974452	3
339	12982340	7
340	12989080	12
341	12990082	4
342	12993862	11
343	12994932	11
344	13000741	12
345	13001482	8
346	13003100	21
347	13003480	12
348	13004782	10
349	13005980	3
350	13006180	14
351	13008730	6
352	13009381	4
353	13025340	9
354	13037050	13
355	13044001	6
356	13046040	4
357	13046432	6
358	13047651	15
359	13051492	19
360	13052122	11
361	13061980	6
362	13062740	5
363	13068800	3
364	13070862	24
365	13071800	4
366	13080690	6
367	13080842	11
368	13089111	10
369	13089701	3
370	13090181	3
371	13092761	4
372	13093022	5
373	13102740	3
374	13103611	7
375	13109922	32
376	13111861	5
377	13113140	10
378	13115310	13
379	13115500	4
380	13124562	21
381	13129002	29
382	13130781	3
383	13134770	16
384	13140610	13
385	13140982	8
386	13150152	6
387	13151340	4
388	13152012	29
389	13153091	3
390	13153232	20
391	13155182	3
392	13155392	17
393	13157451	3
394	13161920	9
395	13166262	25
396	13167830	5
397	13170341	4
398	13170391	5
399	13179710	11
400	13185572	13
401	13186070	3
402	13186270	6
403	13189601	9
404	13196751	8
405	13199230	17
406	13202232	3
407	13211730	12
408	13212120	18
409	13215450	9
410	13217842	8
411	13219510	9
412	13221860	11
413	13223991	3
414	13234852	9
415	13241390	3
416	13255680	7
417	13256582	7
418	13258841	7
419	13259951	12
420	13261282	13
421	13261960	6
422	13262712	7
423	13262950	15
424	13263581	5
425	13264731	8
426	13272231	13
427	13272972	14
428	13276020	19
429	13276561	5
430	13277982	9
431	13291331	18
432	13293250	15
433	13293821	22
434	13301491	12
435	13310720	9
436	13313980	23
437	13322381	8
438	13328082	7
439	13333092	5
440	13333740	9
441	13341291	16
442	13344041	8
443	13345431	14
444	13348090	4
445	13350412	26
446	13354220	6
447	13361671	19
448	13362272	14
449	13363692	4
450	13363962	3
451	13367611	4
452	13368220	11
453	13368490	3
454	13370271	14
455	13379390	15
456	13380272	35
457	13391500	4
458	13393270	17
459	13397561	3
460	13397751	5
461	13401782	14
462	13406941	25
463	13412442	4
464	13413631	8
465	13432872	8
466	13433460	21
467	13435352	3
468	13447092	5
469	13449242	8
470	13452532	5
471	13462442	8
472	13465672	14
473	13470290	3
474	13471311	4
475	13477561	19
476	13485681	23
477	13486321	23
478	13493561	19
479	13494172	13
480	13495462	4
481	13496940	17
482	13505261	21
483	13507111	6
484	13508510	5
485	13510200	20
486	13518380	16
487	13518401	11
488	13521040	3
489	13521060	4
490	13522751	9
491	13527131	15
492	13527231	11
493	13530190	7
494	13531100	7
495	13531720	4
496	13532390	5
497	13537941	18
498	13538941	14
499	13538952	5
500	13542832	11
501	13546682	21
502	13555562	4
503	13557491	4
504	13559731	11
505	13563062	13
506	13564690	21
507	13566261	29
508	13567822	9
509	13571702	27
510	13574051	4
511	13576480	19
512	13594650	5
513	13600571	13
514	13602780	9
515	13603321	3
516	13603851	8
517	13604021	3
518	13607510	10
519	13614051	14
520	13615142	5
521	13622142	6
522	13630342	11
523	13638280	3
524	13638672	10
525	13648432	3
526	13652350	4
527	13653262	21
528	13661511	7
529	13662222	3
530	13663041	7
531	13665640	25
532	13669521	4
533	13672712	5
534	13683170	10
535	13684342	11
536	13685061	15
537	13685962	5
538	13687801	5
539	13689811	10
540	13690242	14
541	13693511	31
542	13693961	4
543	13695092	12
544	13698991	4
545	13701870	7
546	13703252	17
547	13718051	11
548	13718830	12
549	13726410	5
550	13726510	5
551	13727191	16
552	13727472	5
553	13728600	6
554	13730050	25
555	13730620	8
556	13732252	10
557	13732920	13
558	13733761	3
559	13739482	16
560	13740211	17
561	13740962	5
562	13742700	23
563	13744930	11
564	13747962	10
565	13748622	4
566	13748882	8
567	13749041	6
568	13751550	19
569	13752371	19
570	13752901	16
571	13759102	17
572	13763611	12
573	13765080	14
574	13766310	6
575	13769912	9
576	13770682	20
577	13772461	6
578	13777250	17
579	13777851	5
580	13782740	13
581	13782990	3
582	13787551	19
583	13790410	7
584	13792431	12
585	13794671	14
586	13801422	3
587	13803921	13
588	13805790	10
589	13806021	24
590	13806430	5
591	13811320	10
592	13812342	21
593	13814902	18
594	13815342	3
595	13817201	7
596	13818171	10
597	13819422	5
598	13822931	13
599	13823502	30
600	13826260	3
601	13839892	31
602	13841660	20
603	13844852	4
604	13850801	19
605	13850940	19
606	13851302	24
607	13857230	18
608	13859360	4
609	13860481	3
610	13860702	11
611	13863081	31
612	13865231	4
613	13868230	3
614	13873251	7
615	13876800	12
616	13876910	5
617	13878070	3
618	13878972	3
619	13885910	6
620	13886141	15
621	13887612	10
622	13892722	23
623	13894150	3
624	13901272	8
625	13901840	4
626	13903361	4
627	13906710	13
628	13912521	5
629	13912791	9
630	13913570	7
631	13914850	6
632	13916641	3
633	13918501	6
634	13919451	3
635	13921990	27
636	13924962	5
637	13928461	16
638	13929282	16
639	13932521	19
640	13939681	5
641	13941621	9
642	13942780	8
643	13946301	6
644	13946482	12
645	13947712	3
646	13949902	10
647	13950902	4
648	13951761	20
649	13952081	22
650	13952471	7
651	13953132	11
652	13954720	11
653	13954900	3
654	13957801	9
655	13959431	17
656	13959811	6
657	13961352	23
658	13967962	6
659	13968171	7
660	13969062	3
661	13969510	10
662	13978092	8
663	13979012	10
664	13989332	3
665	13989811	30
666	13991610	12
667	13994811	9
668	13996231	5
669	13996310	9
670	13996632	23
671	13996712	4
672	14002691	4
673	14004841	7
674	14007621	19
675	14012201	15
676	14012390	7
677	14014460	4
678	14014770	14
679	14015202	11
680	14015882	7
681	14018622	9
682	14019882	7
683	14020650	14
684	14024760	3
685	14026510	15
686	14026991	8
687	14028442	9
688	14029910	3
689	14030250	11
690	14030340	23
691	14034730	5
692	14036260	16
693	14037021	3
694	14043272	8
695	14043810	14
696	14043971	4
697	14044230	16
698	14044282	11
699	14050701	3
700	14052622	6
701	14054580	11
702	14057620	12
703	14059031	9
704	14060900	16
705	14062452	12
706	14063152	29
707	14063482	17
708	14068381	14
709	14068462	27
710	14069522	26
711	14073071	12
712	14075600	19
713	14087961	5
714	14088440	4
715	14090342	12
716	14090771	9
717	14094441	4
718	14098060	7
719	14102360	7
720	14104970	13
721	14105752	7
722	14108881	20
723	14114602	10
724	14117241	9
725	14117251	4
726	14118101	11
727	14120600	16
728	14121462	6
729	14124201	5
730	14125012	19
731	14126811	16
732	14127961	4
733	14131261	13
734	14131262	11
735	14133760	3
736	14136052	30
737	14137330	28
738	14138822	10
739	14139950	12
740	14139960	7
741	14142622	3
742	14143050	7
743	14143720	11
744	14148720	9
745	14149002	16
746	14149880	24
747	14149971	10
748	14150860	4
749	14155110	4
750	14160190	26
751	14162590	26
752	14164160	3
753	14165400	29
754	14166591	24
755	14167891	16
756	14169390	5
757	14171890	7
758	14173720	28
759	14174470	7
760	14174672	9
761	14176221	14
762	14177860	12
763	14178802	13
764	14184640	7
765	14185032	9
766	14191080	6
767	14193892	3
768	14195622	7
769	14196181	5
770	14198702	6
771	14200922	3
772	14204402	27
773	14207282	5
774	14207361	24
775	14216210	3
776	14219660	21
777	14222102	8
778	14223881	31
779	14228492	3
780	14229610	20
781	14230360	8
782	14233482	31
783	14233840	37
784	14243802	8
785	14250451	5
786	14255682	4
787	14256070	9
788	14258682	5
789	14259312	5
790	14266170	19
791	14269021	6
792	14269520	6
793	14271932	3
794	14273652	7
795	14275562	5
796	14282431	8
797	14283910	13
798	14290201	5
799	14292081	3
800	14298162	15
801	14299171	10
802	14313710	4
803	14314851	10
804	14315301	31
805	14322252	4
806	14322331	9
807	14329231	25
808	14331140	3
809	14331291	4
810	14338031	3
811	14338190	6
812	14338691	7
813	14342042	16
814	14342272	9
815	14342900	5
816	14343530	12
817	14350150	20
818	14355230	7
819	14355902	20
820	14356311	5
821	14356470	4
822	14357591	11
823	14358871	5
824	14362961	5
825	14363771	4
826	14370951	10
827	14371690	10
828	14375210	10
829	14376581	9
830	14381160	14
831	14381182	9
832	14384042	19
833	14387471	13
834	14389631	9
835	14391492	19
836	14397340	14
837	14399691	14
838	14400412	22
839	14400570	11
840	14787542	7
841	14788142	5
842	14788510	9
843	14789632	26
844	14789742	9
845	14790301	5
846	14790582	11
847	14790921	18
848	14793172	8
849	14793401	21
850	14793861	4
851	14794460	4
852	14794561	15
853	14795081	20
854	14795661	3
855	14796041	5
856	14796721	4
857	14796790	8
858	14797092	9
859	14797251	7
860	14797610	8
861	14797870	5
862	14797952	3
863	14798430	13
864	14798632	10
865	14799330	5
866	14799391	22
867	14801492	9
868	14802132	16
869	14807420	10
870	14807450	10
871	14807560	3
872	14828220	7
873	14828480	8
874	14828772	10
875	14828860	14
876	14830032	15
877	14830092	3
878	14832581	8
879	14832672	25
880	14832682	22
881	14832801	7
882	14833512	3
883	14833841	13
884	14834270	12
885	14834360	12
886	14834521	8
887	14837321	11
888	14840381	5
889	14840522	11
890	14841610	11
891	14842362	14
892	14842452	21
893	14842610	8
894	14842751	10
895	14842951	5
896	14845080	3
897	14845582	12
898	14846162	6
899	14846742	11
900	14846982	31
901	14847940	5
902	14849100	3
903	14849260	4
904	14850120	5
905	14851582	10
906	14851911	15
907	14853082	31
908	14853162	6
909	14854532	20
910	14857061	18
911	14857510	10
912	14857861	10
913	14857980	5
914	14858992	6
915	14859060	21
916	14859071	4
917	14859581	13
918	14859750	9
919	14859902	11
920	14860201	4
921	14860361	17
922	14861291	3
923	14861512	10
924	14862702	7
925	14864311	26
926	14864650	7
927	14865020	3
928	14865071	27
929	14865352	6
930	14865890	20
931	14866140	13
932	14866201	4
933	14866500	7
934	14868481	31
935	14869001	31
936	14869512	20
937	14869992	10
938	14872281	9
939	14872741	8
940	14873281	20
941	14876970	37
942	14877321	16
943	14877462	7
944	14877970	8
945	14880001	3
946	14880150	9
947	14882412	13
948	14882552	4
949	14882751	10
950	14883080	5
951	14883261	4
952	14884441	5
953	14885632	4
954	14886000	5
955	14886761	15
956	14887472	15
957	14887791	6
958	14890172	3
959	14890710	7
960	14891092	11
961	14891242	35
962	14891481	12
963	14893712	3
964	14894192	14
965	14894362	9
966	14896241	19
967	14898601	8
968	14898681	8
969	14900120	18
970	14900361	14
971	14900741	4
972	14901970	18
973	14905160	3
974	14905390	27
975	14905491	4
976	14905741	8
977	14906262	16
978	14906332	9
979	14907352	19
980	14907580	4
981	14908260	7
982	14908430	8
983	14909342	8
984	14909762	3
985	14910072	3
986	14910281	15
987	14910330	10
988	14911730	6
989	14912972	12
990	14913191	6
991	14916762	9
992	14917301	11
993	14918831	9
994	14918932	23
995	14918952	3
996	14919300	9
997	14919772	5
998	14920420	5
999	14920671	24
1000	14921390	7
1001	14922012	9
1002	14922780	20
1003	14923502	7
1004	14925360	3
1005	14925560	11
1006	14925911	4
1007	14927842	19
1008	14929332	11
1009	14929552	15
1010	14929702	10
1011	14930201	6
1012	14931480	17
1013	14931880	28
1014	14933250	28
1015	14933261	13
1016	14933592	20
1017	14941152	4
1018	14941721	4
1019	14942520	4
1020	14942882	4
1021	14943082	16
1022	14943321	14
1023	14943630	10
1024	14943932	6
1025	14944682	18
1026	14945081	18
1027	14945391	5
1028	14945720	11
1029	14946242	3
1030	14946840	13
1031	14947130	8
1032	14947602	6
1033	14948100	8
1034	14948830	11
1035	14949142	15
1036	14951430	5
1037	14952630	27
1038	14952872	8
1039	14952980	38
1040	14953921	15
1041	14956290	7
1042	14958372	4
1043	14959672	3
1044	14960510	26
1045	14962702	7
1046	14963531	4
1047	14964481	15
1048	14965290	3
1049	14965331	6
1050	14966642	14
1051	14967520	5
1052	14967581	18
1053	14967602	9
1054	14968400	7
1055	14968650	3
1056	14969090	15
1057	14971080	4
1058	14971932	8
1059	14972722	7
1060	14973302	15
1061	14974221	7
1062	14975841	10
1063	14976031	17
1064	14977300	3
1065	14979402	3
1066	14979431	4
1067	14981452	21
1068	14981861	13
1069	14982430	4
1070	14983292	7
1071	14983672	26
1072	14984401	3
1073	14986862	16
1074	14986910	8
1075	14987191	10
1076	14989040	9
1077	14990552	10
1078	14991291	6
1079	14991781	36
1080	14992700	4
1081	14993070	6
1082	14994332	24
1083	14994760	23
1084	14996060	7
1085	14996942	11
1086	14999340	21
1087	14999651	8
1088	15000970	16
1089	15000982	11
1090	15001221	7
1091	15002322	29
1092	15002451	5
1093	15002751	6
1094	15005491	5
1095	15006552	8
1096	15010381	11
1097	15010831	10
1098	15012931	6
1099	15013002	7
1100	15013351	14
1101	15015810	19
1102	15016690	10
1103	15017890	4
1104	15021281	6
1105	15021492	8
1106	15025062	13
1107	15025170	11
1108	15026610	32
1109	15027520	16
1110	15027860	14
1111	15027900	9
1112	15028101	11
1113	15028202	3
1114	15028290	26
1115	15030642	7
1116	15031350	12
1117	15031810	18
1118	15031861	5
1119	15033710	4
1120	15034060	12
1121	15036331	12
1122	15036621	28
1123	15038912	4
1124	15039812	13
1125	15041111	8
1126	15044800	6
1127	15045701	21
1128	15046531	26
1129	15047442	7
1130	15048542	13
1131	15048980	8
1132	15049060	7
1133	15049150	3
1134	15050521	24
1135	15055970	21
1136	15056522	27
1137	15058241	3
1138	15058850	4
1139	15060232	7
1140	15065370	7
1141	15066272	6
1142	15067350	27
1143	15069202	17
1144	15069380	8
1145	15069951	7
1146	15070281	8
1147	15070282	3
1148	15072781	28
1149	15074621	10
1150	15075170	9
1151	15077342	11
1152	15079861	6
1153	15081230	9
1154	15083681	6
1155	15084830	11
1156	15085971	4
1157	15086241	26
1158	15086942	8
1159	15087362	10
1160	15087792	4
1161	15091572	18
1162	15091680	10
1163	15091820	16
1164	15093170	5
1165	15094351	24
1166	15096591	5
1167	15096592	5
1168	15098771	14
1169	15099081	9
1170	15100510	19
1171	15102331	12
1172	15102661	9
1173	15103171	5
1174	15104442	5
1175	15105020	21
1176	15105482	4
1177	15105642	5
1178	15106851	14
1179	15107661	3
1180	15108462	33
1181	15110111	15
1182	15111052	13
1183	15111160	9
1184	15111722	3
1185	15112800	5
1186	15114360	9
1187	15114382	8
1188	15114840	5
1189	15115470	9
1190	15117001	3
1191	15117130	4
1192	15117971	3
1193	15118700	10
1194	15118821	17
1195	15119611	7
1196	15120142	5
1197	15120151	13
1198	15122121	11
1199	15122990	12
1200	15123870	7
1201	15123972	27
1202	15126281	12
1203	15126860	4
1204	15127310	12
1205	15129061	7
1206	15129911	26
1207	15130242	13
1208	15132361	7
1209	15132961	19
1210	15133082	10
1211	15133182	16
1212	15134092	4
1213	15134911	8
1214	15134990	6
1215	15135292	7
1216	15135322	19
1217	15138881	5
1218	15139650	9
1219	15140852	4
1220	15143280	7
1221	15144191	9
1222	15144261	17
1223	15144882	9
1224	15146152	8
1225	15146550	18
1226	15147130	7
1227	15152040	18
1228	15152202	18
1229	15153590	4
1230	15154872	5
1231	15156041	22
1232	15158661	7
1233	15158690	8
1234	15158720	8
1235	15160511	12
1236	15161351	5
1237	15163651	4
1238	15163691	8
1239	15163782	7
1240	15163931	5
1241	15163971	11
1242	15164470	19
1243	15166950	17
1244	15168670	10
1245	15168690	13
1246	15169262	7
1247	15171081	17
1248	15173672	9
1249	15174202	3
1250	15175032	13
1251	15178641	11
1252	15180171	22
1253	15180240	4
1254	15180420	7
1255	15183450	16
1256	15184272	14
1257	15184941	9
1258	15188530	8
1259	15189412	4
1260	15191132	40
1261	15191691	6
1262	15191881	15
1263	15192372	12
1264	15193712	9
1265	15194672	6
1266	15195740	10
1267	15196362	9
1268	15196491	12
1269	15199940	3
1270	15200080	4
1271	15200442	9
1272	15201142	18
1273	15201470	4
1274	15204791	14
1275	15205962	10
1276	15206080	6
1277	15206190	23
1278	15206312	8
1279	15207042	13
1280	15207301	18
1281	15208181	13
1282	15208381	23
1283	15210100	18
1284	15211081	27
1285	15212002	6
1286	15215262	26
1287	15219980	17
1288	15220192	6
1289	15220231	11
1290	15221152	4
1291	15221260	7
1292	15221781	12
1293	15222181	10
1294	15222772	7
1295	15223091	26
1296	15223420	5
1297	15223490	6
1298	15223730	13
1299	15225120	3
1300	15226642	20
1301	15226841	7
1302	15226890	7
1303	15227131	14
1304	15228190	17
1305	15228550	37
1306	15229041	18
1307	15230171	3
1308	15232061	3
1309	15232640	4
1310	15232671	13
1311	15234730	3
1312	15234882	8
1313	15235822	11
1314	15235850	3
1315	15236120	4
1316	15236282	24
1317	15237292	3
1318	15237852	6
1319	15238370	5
1320	15239212	3
1321	15239442	6
1322	15240192	5
1323	15240581	18
1324	15243471	11
1325	15243601	14
1326	15243751	10
1327	15245360	10
1328	15248732	27
1329	15248980	4
1330	15249722	3
1331	15250022	20
1332	15250232	9
1333	15251220	13
1334	15252230	6
1335	15252402	15
1336	15254640	3
1337	15256260	6
1338	15256302	3
1339	15256472	8
1340	15257510	3
1341	15258322	6
1342	15258930	11
1343	15259882	4
1344	15261062	4
1345	15262662	9
1346	15263132	23
1347	15263192	16
1348	15263401	18
1349	15263762	14
1350	15264542	26
1351	15266731	3
1352	15266870	17
1353	15267382	3
1354	15269282	6
1355	15269482	9
1356	15271142	18
1357	15271352	30
1358	15272090	11
1359	15273992	23
1360	15274260	12
1361	15275431	5
1362	15276582	14
1363	15277232	19
1364	15277640	14
1365	15278450	18
1366	15278572	9
1367	15279160	22
1368	15279842	13
1369	15279971	5
1370	15282712	16
1371	15283011	6
1372	15287541	7
1373	15289920	6
1374	15292561	13
1375	15293430	6
1376	15293942	5
1377	15295350	15
1378	15295500	18
1379	15296240	9
1380	15296272	6
1381	15297922	12
1382	15299720	8
1383	15302191	9
1384	15302772	11
1385	15302842	13
1386	15303022	3
1387	15303200	27
1388	15306181	19
1389	15308890	5
1390	15316330	32
1391	15316341	10
1392	15317231	12
1393	15320212	5
1394	15321232	10
1395	15321251	18
1396	15322471	4
1397	15322981	6
1398	15325120	8
1399	15325751	5
1400	15326540	10
1401	15327221	5
1402	15327430	18
1403	15328231	7
1404	15330521	15
1405	15331432	15
1406	15331781	16
1407	15332580	21
1408	15334171	15
1409	15337081	7
1410	15337150	10
1411	15339670	27
1412	15340971	17
1413	15341841	4
1414	15342052	16
1415	15342092	15
1416	15342522	6
1417	15344341	22
1418	15346220	11
1419	15347320	14
1420	15349351	7
1421	15350781	10
1422	15352670	7
1423	15354640	13
1424	15355411	14
1425	15356121	7
1426	15358330	7
1427	15358852	5
1428	15359962	8
1429	15362420	27
1430	15363640	18
1431	15363811	11
1432	15366152	6
1433	15367411	4
1434	15368601	13
1435	15368712	5
1436	15370081	19
1437	15370302	6
1438	15370502	22
1439	15370680	10
1440	15370951	6
1441	15371620	19
1442	15373570	12
1443	15374052	8
1444	15374072	7
1445	15374082	6
1446	15374942	23
1447	15375962	4
1448	15377950	3
1449	15378302	16
1450	15379280	8
1451	15379361	13
1452	15379811	11
1453	15380191	4
1454	15380251	8
1455	15380352	5
1456	15381650	19
1457	15382191	10
1458	15383032	20
1459	15384520	10
1460	15385310	7
1461	15385340	18
1462	15386100	10
1463	15386702	3
1464	15386860	18
1465	15387000	10
1466	15387092	6
1467	15387112	18
1468	15387620	9
1469	15389790	15
1470	15389922	10
1471	15390572	7
1472	15390742	12
1473	15390750	15
1474	15390780	7
1475	15391470	5
1476	15391752	22
1477	15393272	8
1478	15394521	4
1479	15394651	7
1480	15395431	10
1481	15395511	15
1482	15396480	9
1483	15398220	11
1484	15398262	13
1485	15398621	11
1486	15400060	27
1487	15400530	3
1488	15403172	6
1489	15403481	3
1490	15403861	4
1491	15405070	6
1492	15405622	12
1493	15406872	12
1494	15410452	4
1495	15410512	9
1496	15410580	4
1497	15410661	9
1498	15411672	7
1499	15412862	7
1500	15413642	19
1501	15414420	5
1502	15414651	16
1503	15416701	4
1504	15417751	20
1505	15417920	3
1506	15418232	9
1507	15418701	26
1508	15420410	10
1509	15420481	4
1510	15421532	8
1511	15424952	4
1512	15425741	3
1513	15425990	4
1514	15426222	6
1515	15426860	5
1516	15427071	7
1517	15429010	32
1518	15429090	9
1519	15429241	11
1520	15429852	15
1521	15430760	16
1522	15431102	18
1523	15431261	28
1524	15431502	21
1525	15431941	3
1526	15432841	18
1527	15434181	14
1528	15434300	18
1529	15434580	8
1530	15434811	8
1531	15435412	6
1532	15435551	10
1533	15436361	5
1534	15437770	10
1535	15438211	4
1536	15439340	6
1537	15439510	21
1538	15440142	5
1539	15440940	5
1540	15441332	12
1541	15441891	9
1542	15442010	13
1543	15443670	3
1544	15444472	23
1545	15444741	6
1546	15446662	7
1547	15447041	12
1548	15447490	13
1549	15448241	3
1550	15448872	18
1551	15449461	8
1552	15449860	12
1553	15449980	7
1554	15450480	16
1555	15450682	4
1556	15451331	6
1557	15453291	8
1558	15454830	12
1559	15454961	3
1560	15456912	9
1561	15458572	16
1562	15458662	16
1563	15463461	8
1564	15463492	9
1565	15463850	12
1566	15464051	28
1567	15465801	19
1568	15467512	5
1569	15468262	8
1570	15468771	6
1571	15469160	5
1572	15469830	16
1573	15471010	4
1574	15472972	4
1575	15473601	4
1576	15473862	7
1577	15473960	4
1578	15474712	7
1579	15475042	6
1580	15475281	9
1581	15475310	7
1582	15475472	25
1583	15475561	8
1584	15477052	6
1585	15477431	25
1586	15477942	5
1587	15480002	18
1588	15481931	3
1589	15482462	7
1590	15482761	5
1591	15484590	6
1592	15484641	5
1593	15485200	13
1594	15485700	34
1595	15485730	5
1596	15486632	17
1597	15487100	13
1598	15487141	27
1599	15488200	4
1600	15488720	5
1601	15490530	4
1602	15491290	9
1603	15492400	3
1604	15494370	3
1605	15494681	7
1606	15495550	3
1607	15495740	13
1608	15496912	3
1609	15497690	6
1610	15498721	10
1611	15499572	4
1612	15500482	6
1613	15500790	7
1614	15501532	3
1615	15502652	9
1616	15505230	11
1617	15505500	12
1618	15505732	8
1619	15506190	4
1620	15506751	19
1621	15507630	9
1622	15507851	5
1623	15507921	11
1624	15508890	5
1625	15510111	28
1626	15511660	9
1627	15511710	3
1628	15511881	12
1629	15512810	9
1630	15513542	9
1631	15513641	8
1632	15514320	7
1633	15514532	17
1634	15515291	13
1635	15516702	12
1636	15517072	3
1637	15517360	3
1638	15517840	7
1639	15518110	9
1640	15518290	6
1641	15518520	17
1642	15520582	3
1643	15520600	21
1644	15521672	6
1645	15521912	3
1646	15523331	4
1647	15523590	5
1648	15524552	3
1649	15525522	8
1650	15527022	17
1651	15531090	6
1652	15532190	8
1653	15533062	21
1654	15533820	8
1655	15534041	5
1656	15535600	14
1657	15536502	21
1658	15537001	35
1659	15537422	4
1660	15539042	8
1661	15539821	3
1662	15541600	3
1663	15542832	6
1664	15546072	7
1665	15547562	10
